noEvo	discrate	delta	Thorizon	tau	hyper	T	year	p	meanm	H_B	recruits	ssb	accessible	costs	surplus	totalnumber	n11	n12	n13	n14	n15	n16	n17	n18	n19	n110	n21	n22	n23	n24	n25	n26	n27	n28	n29	n210	n31	n32	n33	n34	n35	n36	n37	n38	n39	n310	n41	n42	n43	n44	n45	n46	n47	n48	n49	n410	n51	n52	n53	n54	n55	n56	n57	n58	n59	n510	n61	n62	n63	n64	n65	n66	n67	n68	n69	n610	h11	h12	h13	h14	h15	h16	h17	h18	h19	h110	h21	h22	h23	h24	h25	h26	h27	h28	h29	h210	h31	h32	h33	h34	h35	h36	h37	h38	h39	h310	h41	h42	h43	h44	h45	h46	h47	h48	h49	h410	h51	h52	h53	h54	h55	h56	h57	h58	h59	h510	h61	h62	h63	h64	h65	h66	h67	h68	h69	h610
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	3	0.425000	59.125000	91.397087	1124.185283	273.592075	844.038487	110.565381	87.511306	824.021438	7.642564	20.240191	38.834592	50.096064	44.836626	28.200716	12.405364	3.726893	0.726306	0.087078	9.245901	28.240525	60.633725	86.227713	84.236582	57.405340	27.196180	8.748750	1.813384	0.228416	2.320670	9.692329	24.801267	39.817539	42.439559	30.715005	15.044116	4.833505	0.945370	0.097490	0.479196	2.902808	8.953243	16.476897	19.634830	15.638449	8.315947	2.850877	0.575227	0.054103	0.024677	0.194516	0.675251	1.356224	1.738197	1.475237	0.829618	0.298250	0.062225	0.005742	0.000000	0.000006	0.000021	0.000039	0.000044	0.000033	0.000016	0.000005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.108596	0.302675	0.627146	0.882917	0.868381	0.604186	0.296174	0.100034	0.022169	0.003088	0.209938	0.728596	1.702781	2.581348	2.649378	1.874855	0.912436	0.297979	0.061739	0.007554	0.122753	0.597355	1.682773	2.916850	3.318927	2.543798	1.310105	0.438854	0.088209	0.008943	0.033202	0.220388	0.727454	1.421573	1.789804	1.500247	0.836755	0.299879	0.063003	0.006113	0.001164	0.009788	0.036118	0.076842	0.103995	0.092940	0.054896	0.020681	0.004512	0.000435	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	4	0.425000	59.125000	102.417782	1227.394455	317.725122	908.963050	123.897397	91.796249	880.177057	9.272054	22.924944	43.109104	55.704508	50.624933	32.683245	14.902736	4.687674	0.967797	0.125719	11.329675	31.577663	65.429327	92.113571	90.596967	63.033945	30.899478	10.436434	2.312829	0.322177	2.948254	10.231983	23.912876	36.250958	37.206330	26.329380	12.813730	4.184640	0.867024	0.106089	0.706913	3.440073	9.690830	16.797691	19.113193	14.649341	7.544694	2.527289	0.507983	0.051503	0.079330	0.526579	1.738130	3.396609	4.276436	3.584588	1.999285	0.716509	0.150534	0.014604	0.002199	0.018505	0.068291	0.145291	0.196632	0.175729	0.103797	0.039103	0.008531	0.000821	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.117261	0.305011	0.616304	0.864118	0.857838	0.608899	0.307462	0.108021	0.025185	0.003773	0.263155	0.809816	1.792672	2.649302	2.702352	1.932065	0.966022	0.330667	0.073821	0.010274	0.196011	0.789917	2.037768	3.336536	3.645928	2.715487	1.375281	0.460909	0.095888	0.011205	0.053429	0.295470	0.907331	1.691285	2.053240	1.669583	0.907729	0.319172	0.066714	0.006828	0.001626	0.011812	0.041783	0.086889	0.115869	0.102491	0.060128	0.022594	0.004958	0.000498	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	5	0.425000	59.125000	111.690569	1299.780810	352.187085	968.471081	135.114922	95.035424	946.761528	10.875941	25.286848	46.546063	60.020275	55.091328	36.267525	17.011176	5.554060	1.202924	0.167456	13.450939	34.987519	70.695683	99.122225	98.401891	69.846241	35.268674	12.391037	2.888954	0.432835	3.646954	11.222886	24.843856	36.715521	37.450719	26.775643	13.387681	4.582575	1.023051	0.142376	0.906156	3.651786	9.420599	15.424805	16.855123	12.553692	6.357923	2.130782	0.443288	0.051801	0.138482	0.765833	2.351724	4.383665	5.321822	4.327418	2.352756	0.827265	0.172917	0.017696	0.010889	0.079115	0.279873	0.582002	0.776119	0.686511	0.402749	0.151338	0.033209	0.003334	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.127514	0.312233	0.615752	0.858077	0.856297	0.616477	0.318291	0.115295	0.027995	0.004463	0.300659	0.850431	1.819237	2.661147	2.729851	1.988592	1.025385	0.366504	0.086680	0.013121	0.269868	0.942110	2.270875	3.578224	3.833520	2.843144	1.457667	0.505420	0.112636	0.015274	0.082966	0.386566	1.100081	1.951541	2.284705	1.807297	0.963898	0.336474	0.071554	0.008119	0.002306	0.014579	0.049007	0.098690	0.128482	0.111450	0.064346	0.023902	0.005233	0.000545	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	6	0.425000	59.125000	119.333529	1350.522367	378.329657	1021.889701	144.360806	97.459950	1008.314539	12.443141	27.314613	49.096647	62.903198	57.995172	38.686013	18.534821	6.233471	1.405080	0.208084	15.548497	38.072398	75.082357	104.630456	104.413462	75.170737	38.811146	14.058596	3.413601	0.544164	4.397866	12.439621	26.610774	38.925762	39.930718	29.088005	14.998750	5.361014	1.267902	0.191922	1.109055	3.871723	9.332457	14.705179	15.754351	11.684270	5.990472	2.077089	0.462891	0.062771	0.185236	0.863078	2.456130	4.357171	5.101021	4.035119	2.152077	0.751238	0.159756	0.018127	0.025006	0.158133	0.531548	1.070428	1.393563	1.208831	0.697916	0.259246	0.056758	0.005911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.140718	0.325946	0.626776	0.865520	0.864400	0.627591	0.329016	0.121869	0.030533	0.005130	0.336089	0.888647	1.849538	2.685404	2.769307	2.048398	1.082034	0.399721	0.098720	0.015941	0.331192	1.040969	2.393672	3.694480	3.946593	2.962971	1.561042	0.565782	0.134719	0.020328	0.118945	0.477289	1.266736	2.154240	2.456498	1.916444	1.021343	0.362850	0.081147	0.010587	0.003197	0.017776	0.056727	0.110575	0.140601	0.119785	0.068254	0.025187	0.005552	0.000612	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	7	0.425000	59.125000	125.711184	1389.272292	399.518209	1070.004623	152.076017	99.317573	1060.004497	14.009435	29.141101	51.065135	64.785435	59.719199	40.131092	19.502253	6.700339	1.557279	0.243057	17.634863	40.847888	78.548157	108.467753	108.327392	78.650268	41.232542	15.272712	3.826469	0.642933	5.165082	13.656881	28.424034	41.269777	42.559213	31.480152	16.628895	6.142991	1.517150	0.244985	1.339658	4.210681	9.682319	14.944043	15.963831	11.985115	6.314360	2.288569	0.544933	0.082225	0.218811	0.878021	2.330290	3.962944	4.518979	3.525493	1.878864	0.667499	0.149277	0.019474	0.041430	0.230341	0.735092	1.432879	1.821963	1.552221	0.884466	0.326382	0.071939	0.007936	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.156385	0.344122	0.645013	0.880973	0.877986	0.640481	0.339432	0.127925	0.032903	0.005804	0.375991	0.937109	1.900258	2.734750	2.825080	2.110270	1.133658	0.428925	0.109455	0.018642	0.384046	1.114297	2.475414	3.775107	4.044420	3.082315	1.666815	0.627098	0.157024	0.025537	0.155152	0.550844	1.380701	2.278610	2.566138	2.006760	1.088799	0.401582	0.095979	0.014226	0.004276	0.021143	0.064213	0.121493	0.151464	0.127397	0.072147	0.026705	0.006010	0.000719	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	8	0.425000	59.125000	131.246175	1422.790802	418.775106	1113.919303	158.771836	100.816557	1102.463655	15.585209	30.846259	52.686977	66.082335	60.746466	40.984801	20.119536	7.028921	1.676526	0.274757	19.724011	43.402451	81.352249	111.112777	110.736006	80.780681	42.810867	16.134488	4.149931	0.731989	5.931344	14.783117	29.977024	43.141351	44.566319	33.290024	17.883721	6.766395	1.726679	0.294078	1.596497	4.632179	10.290404	15.693285	16.812833	12.813319	6.929025	2.606874	0.652756	0.106158	0.249852	0.887067	2.223451	3.669425	4.132453	3.231644	1.753378	0.646699	0.154562	0.022908	0.057660	0.285129	0.865958	1.638408	2.042583	1.718034	0.972947	0.360131	0.081053	0.009694	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.173231	0.363760	0.665082	0.898029	0.892058	0.652768	0.349054	0.133598	0.035224	0.006517	0.420971	0.994378	1.964964	2.798247	2.886993	2.168932	1.179077	0.454317	0.119086	0.021287	0.436356	1.185384	2.558050	3.862377	4.146511	3.196392	1.762528	0.681519	0.177030	0.030486	0.187497	0.604531	1.450173	2.348100	2.638073	2.087105	1.161356	0.445986	0.113096	0.018420	0.005495	0.024427	0.070833	0.130567	0.160367	0.134007	0.076036	0.028527	0.006646	0.000874	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	9	0.425000	59.125000	136.254251	1454.213406	437.668580	1154.401843	164.830233	102.091976	1138.217092	17.157843	32.461689	54.104180	67.082809	61.450077	41.575618	20.587195	7.302932	1.785593	0.307060	21.809953	45.797818	83.734529	113.062776	112.311081	82.184239	43.946220	16.820095	4.434726	0.820541	6.692842	15.809202	31.240143	44.488168	45.899097	34.482941	18.745661	7.222988	1.893304	0.338436	1.866506	5.070463	10.942023	16.521259	17.736641	13.672521	7.539186	2.915187	0.757243	0.130403	0.288572	0.930424	2.231939	3.613927	4.060220	3.212234	1.787425	0.686410	0.174064	0.028348	0.073254	0.325638	0.944282	1.740612	2.137882	1.786469	1.013655	0.380304	0.088592	0.011653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.190005	0.382496	0.683177	0.912370	0.903309	0.662860	0.357515	0.138939	0.037552	0.007285	0.468856	1.054547	2.031911	2.861039	2.943326	2.219227	1.217821	0.476689	0.128082	0.024005	0.491767	1.261161	2.649190	3.958349	4.248082	3.298640	1.844188	0.727728	0.194537	0.035195	0.216894	0.647828	1.501269	2.399048	2.697665	2.160304	1.229138	0.487561	0.129220	0.022516	0.006802	0.027442	0.076228	0.137384	0.166988	0.139413	0.079810	0.030602	0.007443	0.001078	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	10	0.425000	59.125000	140.856733	1484.104595	456.448796	1191.777430	170.397972	103.203077	1169.592319	18.708851	33.994820	55.384983	67.936264	62.030462	42.086203	21.020341	7.571623	1.898025	0.342241	23.875025	48.062383	85.844325	114.643499	113.504926	83.291428	44.923454	17.458309	4.718581	0.915410	7.448821	16.753838	32.281439	45.453995	46.761312	35.257376	19.347807	7.573263	2.034872	0.381372	2.138654	5.484690	11.521118	17.214547	18.474574	14.345524	8.020227	3.164831	0.846023	0.153058	0.337556	1.008229	2.336460	3.733695	4.198440	3.362132	1.912937	0.758802	0.201108	0.035042	0.089313	0.360335	1.000923	1.803944	2.192655	1.830585	1.047955	0.401829	0.097727	0.014158	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.205982	0.399255	0.697853	0.922587	0.910852	0.670481	0.364854	0.144011	0.039904	0.008105	0.517139	1.112632	2.092906	2.914155	2.988149	2.259584	1.250769	0.497081	0.136887	0.026893	0.550280	1.339987	2.742889	4.053013	4.340193	3.385581	1.912687	0.767439	0.210404	0.039897	0.245848	0.689114	1.550480	2.449665	2.754877	2.225902	1.287514	0.523054	0.143251	0.026331	0.008152	0.030133	0.080443	0.142184	0.171608	0.143701	0.083354	0.032796	0.008341	0.001319	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	11	0.425000	59.125000	145.058261	1511.999963	474.732730	1226.139565	175.480668	104.169692	1197.974538	20.220843	35.438998	56.543919	68.685638	62.551494	42.578049	21.458273	7.851228	2.017835	0.380815	25.898397	50.198886	87.742035	115.998232	114.522697	84.300596	45.873613	18.106743	5.017240	1.019035	8.197165	17.636328	33.174648	46.192258	47.365150	35.816661	19.825942	7.879235	2.169789	0.426279	2.407334	5.862101	11.999440	17.730898	18.987237	14.811054	8.367518	3.357350	0.920462	0.174536	0.393613	1.103300	2.482384	3.922017	4.410675	3.563762	2.061364	0.837430	0.229350	0.042156	0.107088	0.395859	1.056780	1.867860	2.254403	1.887797	1.095011	0.430834	0.109580	0.017324	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.220958	0.413968	0.709296	0.929148	0.915289	0.676123	0.371310	0.148866	0.042269	0.008965	0.564093	1.166053	2.144679	2.955023	3.020926	2.291226	1.279454	0.516367	0.145764	0.029987	0.610327	1.418092	2.831897	4.137758	4.417580	3.457343	1.970962	0.803078	0.225626	0.044825	0.275688	0.731234	1.601404	2.501857	2.809328	2.283171	1.336746	0.553194	0.155643	0.030011	0.009518	0.032551	0.083794	0.145597	0.174860	0.147138	0.086590	0.034955	0.009265	0.001578	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	12	0.425000	59.125000	148.842413	1537.409456	492.064316	1257.551902	180.058453	105.002770	1223.935449	21.680824	36.785654	57.575891	69.327595	63.011066	43.048800	21.897372	8.138222	2.143094	0.422149	27.861782	52.199452	89.438891	117.161128	115.413577	85.255858	46.820406	18.771234	5.329960	1.130460	8.933682	18.467078	33.965847	46.799468	47.843193	36.286750	20.263040	8.177838	2.308496	0.474907	2.670823	6.205647	12.392539	18.107058	19.331575	15.129526	8.625038	3.514312	0.987350	0.196156	0.452345	1.199800	2.627566	4.105020	4.609515	3.746201	2.193318	0.907674	0.255376	0.049241	0.127141	0.434809	1.119295	1.944841	2.335727	1.965433	1.156646	0.466922	0.123765	0.021076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.235021	0.427016	0.718307	0.933120	0.917606	0.680394	0.377101	0.153514	0.044620	0.009853	0.608924	1.214209	2.187287	2.984800	3.043731	2.316235	1.305146	0.534981	0.154761	0.033264	0.670125	1.492340	2.911531	4.208301	4.479029	3.516009	2.022018	0.836550	0.240866	0.050107	0.306458	0.773734	1.651972	2.551936	2.858078	2.332026	1.378784	0.579809	0.167220	0.033771	0.010892	0.034783	0.086618	0.148222	0.177316	0.149982	0.089491	0.036982	0.010163	0.001843	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	13	0.425000	59.125000	152.211604	1560.158719	508.161322	1286.133593	184.134249	105.715214	1247.627245	23.081901	38.032527	58.479351	69.854111	63.392505	43.477818	22.320266	8.422535	2.269944	0.465257	29.753025	54.059034	90.935541	118.130332	116.166213	86.135942	47.739947	19.434438	5.648761	1.247306	9.653070	19.248461	34.674357	47.317063	48.251286	36.718531	20.690064	8.480882	2.453368	0.527327	2.928983	6.522721	12.725724	18.393650	19.576949	15.367777	8.837840	3.656392	1.052778	0.219007	0.510704	1.289406	2.752966	4.252733	4.762909	3.886258	2.297705	0.966235	0.278666	0.056278	0.149317	0.476810	1.187383	2.031869	2.430707	2.056003	1.226769	0.506954	0.139320	0.025269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.248337	0.438830	0.725662	0.935453	0.918607	0.683752	0.382370	0.157954	0.046935	0.010758	0.651508	1.257610	2.222309	3.005996	3.059201	2.336439	1.328582	0.552990	0.163789	0.036676	0.728368	1.561073	2.980144	4.264137	4.525968	3.564164	2.068004	0.868847	0.256354	0.055748	0.337579	0.815200	1.699291	2.596294	2.899017	2.373027	1.415592	0.604453	0.178616	0.037759	0.012273	0.036892	0.089132	0.150415	0.179312	0.152399	0.092073	0.038847	0.011019	0.002112	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	14	0.425000	59.125000	155.190902	1580.363002	522.941692	1312.064119	187.738382	106.322564	1269.090934	24.422030	39.183650	59.261143	70.266286	63.686810	43.849820	22.713017	8.696040	2.395348	0.509401	31.566277	55.779823	92.239137	118.905765	116.764468	86.911989	48.603268	20.077619	5.965881	1.367477	10.350440	19.979519	35.305591	47.755951	48.601209	37.118768	21.107041	8.785287	2.602099	0.582669	3.181697	6.819163	13.018028	18.626837	19.770582	15.569176	9.033569	3.795345	1.119821	0.243522	0.567401	1.370188	2.856170	4.363855	4.872672	3.988586	2.379329	1.015964	0.300218	0.063464	0.173082	0.520295	1.257044	2.121338	2.528876	2.149309	1.298520	0.547864	0.155405	0.029791	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.261037	0.449717	0.731883	0.936746	0.918779	0.686464	0.387202	0.162190	0.049205	0.011679	0.692028	1.297102	2.251552	3.021021	3.069502	2.353085	1.350095	0.570304	0.172737	0.040178	0.784392	1.623967	3.038283	4.307025	4.560970	3.604088	2.110092	0.900205	0.272006	0.061678	0.368364	0.854422	1.741461	2.633064	2.931557	2.407124	1.448608	0.628038	0.190138	0.042024	0.013655	0.038906	0.091424	0.152315	0.180977	0.154469	0.094374	0.040569	0.011841	0.002388	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	15	0.425000	59.125000	157.819308	1598.289898	536.455963	1335.556651	190.918031	106.840964	1288.403097	25.701670	40.246136	59.933278	70.573722	63.896223	44.160885	23.070208	8.955191	2.517945	0.554265	33.300003	57.369438	93.364790	119.498815	117.206805	87.570756	49.394576	20.690199	6.276991	1.489873	11.022295	20.659628	35.861641	48.117379	48.889560	37.478823	21.503675	9.083536	2.751275	0.639941	3.428316	7.097823	13.279329	18.824580	19.934490	15.752274	9.222512	3.934496	1.188848	0.269575	0.622321	1.443479	2.942063	4.448357	4.952638	4.066649	2.447310	1.061021	0.321222	0.070995	0.197850	0.563742	1.324715	2.207002	2.622303	2.238213	1.367459	0.587827	0.171572	0.034594	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.273188	0.459843	0.737244	0.937302	0.918360	0.688664	0.391650	0.166234	0.051434	0.012616	0.730704	1.333416	2.276412	3.031583	3.076048	2.366910	1.369840	0.586847	0.181535	0.043748	0.838015	1.681473	3.087493	4.339463	4.586624	3.637456	2.148777	0.930476	0.287622	0.067812	0.398303	0.890774	1.777872	2.662073	2.956300	2.435389	1.478675	0.650895	0.201813	0.046540	0.015030	0.040826	0.093510	0.153941	0.182336	0.156229	0.096438	0.042178	0.012642	0.002673	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	16	0.425000	59.125000	160.139744	1614.239396	548.809514	1356.829669	193.725121	107.285253	1305.706145	26.922133	41.227624	60.509152	70.790152	64.030308	44.415559	23.393105	9.200038	2.637643	0.599829	34.954867	58.837803	94.331691	119.929434	117.505784	88.115807	50.112323	21.269977	6.581032	1.614243	11.666698	21.289821	36.346053	48.403410	49.113352	37.790980	21.871387	9.369829	2.898449	0.698491	3.667809	7.359442	13.513286	18.992886	20.074657	15.920356	9.404731	4.072492	1.258859	0.296797	0.675774	1.511318	3.016401	4.516568	5.015765	4.131968	2.508773	1.104330	0.342402	0.078960	0.223160	0.606165	1.388374	2.285629	2.707207	2.319596	1.431847	0.626232	0.187707	0.039680	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.284808	0.469282	0.741866	0.937244	0.917446	0.690420	0.395753	0.170107	0.053627	0.013571	0.767677	1.367027	2.297766	3.038702	3.079647	2.378334	1.387930	0.602607	0.190162	0.047379	0.889290	1.734272	3.129406	4.363711	4.604978	3.665395	2.184260	0.959464	0.303035	0.074088	0.427123	0.924158	1.808847	2.684190	2.974442	2.458809	1.506209	0.673001	0.213528	0.051246	0.016389	0.042643	0.095378	0.155283	0.183388	0.157702	0.098298	0.043701	0.013434	0.002970	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	17	0.425000	59.125000	162.192225	1628.478811	560.111396	1376.089078	196.208060	107.667964	1321.185283	28.084902	42.135133	61.001311	70.929708	64.101080	44.621995	23.686044	9.432286	2.754903	0.646179	36.532424	60.194988	95.159383	120.220571	117.681104	88.560334	50.763375	21.819610	6.878722	1.740731	12.282926	21.872600	36.764539	48.619603	49.274727	38.053625	22.207042	9.641791	3.042610	0.758068	3.899122	7.603977	13.720997	19.132850	20.190694	16.071057	9.576966	4.206803	1.328666	0.324841	0.728007	1.575177	3.083082	4.575057	5.069776	4.190907	2.567252	1.147094	0.363946	0.087345	0.248708	0.647105	1.447353	2.356417	2.782897	2.393114	1.491662	0.663165	0.203864	0.045068	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.295899	0.478067	0.745810	0.936634	0.916090	0.691774	0.399545	0.173824	0.055790	0.014544	0.803008	1.398211	2.316124	3.042952	3.080761	2.387638	1.404494	0.617629	0.198631	0.051075	0.938316	1.782966	3.165322	4.381440	4.617461	3.688663	2.216693	0.987073	0.318162	0.080481	0.454736	0.954781	1.835125	2.700628	2.987246	2.478184	1.531402	0.694227	0.225146	0.056086	0.017722	0.044348	0.097023	0.156337	0.184140	0.158909	0.099981	0.045155	0.014221	0.003280	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	18	0.425000	59.125000	164.011005	1641.224427	570.453720	1393.521672	198.408284	107.999177	1335.035908	29.191518	42.974829	61.420629	71.004935	64.119803	44.788424	23.953702	9.653836	2.870215	0.693380	38.034582	61.450273	95.865678	120.394060	117.753315	88.920012	51.357111	22.343162	7.171200	1.869509	12.871023	22.411246	37.124043	48.774021	49.380042	38.270307	22.511965	9.899684	3.183753	0.818663	4.121451	7.831487	13.903335	19.245005	20.281698	16.202054	9.736585	4.335611	1.397492	0.353501	0.779045	1.635714	3.143905	4.626669	5.117699	4.245582	2.623572	1.189338	0.385715	0.096085	0.274300	0.686428	1.501743	2.419824	2.850168	2.459638	1.547538	0.698917	0.220119	0.050770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.306462	0.486227	0.749127	0.935525	0.914338	0.692770	0.403056	0.177401	0.057927	0.015536	0.836715	1.427134	2.331810	3.044704	3.079712	2.395063	1.419683	0.631983	0.206962	0.054841	0.985166	1.827996	3.196154	4.393791	4.625045	3.707834	2.246286	1.013332	0.332994	0.086985	0.481146	0.982942	1.857479	2.712503	2.995771	2.494130	1.554386	0.714477	0.236578	0.061027	0.019019	0.045938	0.098450	0.157116	0.184616	0.159879	0.101509	0.046546	0.015004	0.003602	
0	0.018900	0.981451	160.000000	0.000000	1.180000	35.000000	19	0.425000	59.125000	165.624524	1652.648103	579.910683	1409.295634	200.360199	108.286881	1347.441159	30.243665	43.752168	61.776297	71.026216	64.095743	44.921605	24.199864	9.866130	2.983879	0.741429	39.463486	62.611978	96.465995	120.468746	117.740424	89.208887	51.901985	22.844156	7.459301	2.000605	13.431454	22.909230	37.431643	48.875443	49.437414	38.447009	22.789617	10.144976	3.322285	0.880338	4.334341	8.042459	14.061810	19.330938	20.348366	16.312999	9.882766	4.458258	1.465042	0.382699	0.828734	1.693035	3.199353	4.672062	5.159967	4.295933	2.677301	1.230627	0.407485	0.105113	0.299799	0.724129	1.551887	2.476656	2.910134	2.520200	1.600104	0.733711	0.236502	0.056781	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.316508	0.493798	0.751879	0.933982	0.912247	0.693453	0.406315	0.180849	0.060038	0.016545	0.868815	1.453937	2.345093	3.044269	3.076788	2.400841	1.433649	0.645738	0.215175	0.058675	1.029880	1.869670	3.222546	4.401560	4.628445	3.723400	2.273299	1.038342	0.347557	0.093606	0.506383	1.008910	1.876535	2.720672	3.000799	2.507120	1.575307	0.733734	0.247790	0.066055	0.020276	0.047416	0.099676	0.157650	0.184849	0.160641	0.102897	0.047878	0.015779	0.003935	
